"","date","flow_cms","temp_c","turb_ntu"
"2047","12/07/2006",58.7386717643727,12.0005787037037,2.41924723190278
"2048","12/08/2006",56.9715850089682,11.7818287037037,2.35512380793205
"2049","12/09/2006",57.8654536014349,12.3391203703704,2.38761922265826
"2050","12/10/2006",57.6766496743132,11.8686342592593,2.38076559350301
"2051","12/11/2006",57.1426885679222,11.7309027777778,2.3613534352919
"2052","12/12/2006",59.1482955477053,11.8078703703704,2.43404427009645
"2053","12/13/2006",57.2783913905409,12.2575231481481,2.36629101145638
"2054","12/14/2006",57.4435948267724,12.630787037037,2.37229820117013
"2055","12/15/2006",57.7474511469839,12.4190821256039,2.38333633660092
"2056","12/16/2006",57.5285565939772,11.2239583333333,2.37538600130797
"2057","12/17/2006",57.7681015765128,10.9045138888889,2.38408599374659
"2058","12/18/2006",59.0041772868876,10.3391203703704,2.4288410900506
"2059","12/19/2006",59.9452468611347,10.2384259259259,2.4627608542272
"2060","12/20/2006",59.98064759747,10.2806712962963,2.46403424774381
"2061","12/21/2006",59.9334466156896,10.3483796296296,2.46233634814924
"2062","12/22/2006",58.8006230529595,10.681712962963,2.42148674653518
"2063","12/23/2006",57.0187859907486,10.4438657407407,2.35684277033475
"2064","12/24/2006",56.9597847635231,10.3483796296296,2.35469401439327
"2065","12/25/2006",56.9361842726329,10.4947916666667,2.35383436377903
"2066","12/26/2006",57.481945624469,10.4699074074074,2.37369213533617
"2067","12/27/2006",57.6736996129519,10.525462962963,2.38065846273806
"2068","12/28/2006",57.59994807892,9.39467592592593,2.37797976528335
"2069","12/29/2006",57.6589493061456,9.1869212962963,2.38012278914662
"2070","12/30/2006",57.5468469744171,9.38078703703703,2.37605059293455
"2071","12/31/2006",57.4996459926366,9.81712962962963,2.37433541436168
"2072","01/01/2007",57.5851977721137,9.87152777777778,2.37744392692795
"2073","01/02/2007",57.6146983857264,9.78356481481481,2.37851557067988
"2074","01/03/2007",57.5851977721137,9.97743055555556,2.37744392692795
